0.40616,1.0584,-2.6675,1.6665
0.40349,1.06,-2.6702,1.6593
0.40082,1.0617,-2.673,1.652
0.39814,1.0633,-2.6757,1.6447
0.39546,1.065,-2.6784,1.6375
0.39278,1.0666,-2.6811,1.6302
0.3901,1.0682,-2.6838,1.6229
0.38742,1.0698,-2.6864,1.6157
0.38473,1.0715,-2.689,1.6084
0.38204,1.0731,-2.6916,1.6012
0.37935,1.0747,-2.6942,1.5939
0.37665,1.0762,-2.6968,1.5866
0.37395,1.0778,-2.6993,1.5794
0.37125,1.0794,-2.7018,1.5721
0.36855,1.081,-2.7043,1.5649
0.36584,1.0825,-2.7068,1.5576
0.36314,1.0841,-2.7092,1.5503
0.36043,1.0856,-2.7116,1.5431
0.35771,1.0872,-2.714,1.5358
0.355,1.0887,-2.7164,1.5286
0.35228,1.0902,-2.7187,1.5213
0.34956,1.0918,-2.7211,1.5141
0.34684,1.0933,-2.7234,1.5068
0.34411,1.0948,-2.7257,1.4996
0.34139,1.0963,-2.7279,1.4924
0.33866,1.0978,-2.7302,1.4851
0.33593,1.0992,-2.7324,1.4779
0.33319,1.1007,-2.7346,1.4706
0.33046,1.1022,-2.7368,1.4634
0.32772,1.1036,-2.7389,1.4562
0.32498,1.1051,-2.7411,1.4489
0.32224,1.1065,-2.7432,1.4417
0.31949,1.108,-2.7453,1.4345
0.31675,1.1094,-2.7474,1.4273
0.314,1.1108,-2.7494,1.42
0.31125,1.1122,-2.7514,1.4128
0.30849,1.1136,-2.7535,1.4056
0.30574,1.1151,-2.7554,1.3984
0.30298,1.1164,-2.7574,1.3912
0.30023,1.1178,-2.7594,1.384
0.29747,1.1192,-2.7613,1.3768
0.2947,1.1206,-2.7632,1.3695
0.29194,1.122,-2.7651,1.3623
0.28917,1.1233,-2.7669,1.3551
0.28641,1.1247,-2.7688,1.3479
0.28364,1.126,-2.7706,1.3408
0.28086,1.1273,-2.7724,1.3336
0.27809,1.1287,-2.7742,1.3264
0.27532,1.13,-2.7759,1.3192
0.27254,1.1313,-2.7777,1.312
0.26976,1.1326,-2.7794,1.3048
0.26698,1.1339,-2.7811,1.2977
0.2642,1.1352,-2.7828,1.2905
0.26141,1.1365,-2.7844,1.2833
0.25863,1.1378,-2.7861,1.2762
0.25584,1.1391,-2.7877,1.269
0.25305,1.1403,-2.7893,1.2618
0.25026,1.1416,-2.7909,1.2547
0.24747,1.1428,-2.7924,1.2475
0.24468,1.1441,-2.794,1.2404
0.24188,1.1453,-2.7955,1.2332
0.23909,1.1465,-2.797,1.2261
0.23629,1.1478,-2.7985,1.219
0.23349,1.149,-2.7999,1.2118
0.23069,1.1502,-2.8014,1.2047
0.22789,1.1514,-2.8028,1.1976
0.22508,1.1526,-2.8042,1.1905
0.22228,1.1538,-2.8056,1.1834
0.21947,1.155,-2.8069,1.1763
0.21667,1.1561,-2.8083,1.1691
0.21386,1.1573,-2.8096,1.162
0.21105,1.1584,-2.8109,1.1549
0.20824,1.1596,-2.8122,1.1479
0.20542,1.1607,-2.8134,1.1408
0.20261,1.1619,-2.8147,1.1337
0.19979,1.163,-2.8159,1.1266
0.19698,1.1641,-2.8171,1.1195
0.19416,1.1652,-2.8183,1.1125
0.19134,1.1664,-2.8195,1.1054
0.18852,1.1675,-2.8206,1.0983
0.1857,1.1686,-2.8217,1.0913
0.18288,1.1696,-2.8228,1.0842
0.18005,1.1707,-2.8239,1.0772
0.17723,1.1718,-2.825,1.0701
0.1744,1.1729,-2.8261,1.0631
0.17158,1.1739,-2.8271,1.0561
0.16875,1.175,-2.8281,1.049
0.16592,1.176,-2.8291,1.042
0.16309,1.1771,-2.8301,1.035
0.16026,1.1781,-2.8311,1.028
0.15743,1.1791,-2.832,1.021
0.1546,1.1801,-2.8329,1.014
0.15176,1.1811,-2.8338,1.007
0.14893,1.1821,-2.8347,0.99998
0.14609,1.1831,-2.8356,0.993
0.14326,1.1841,-2.8365,0.98601
0.14042,1.1851,-2.8373,0.97904
0.13758,1.1861,-2.8381,0.97207
0.13474,1.1871,-2.8389,0.9651
0.1319,1.188,-2.8397,0.95815
0.12906,1.189,-2.8405,0.95119
0.12622,1.1899,-2.8412,0.94424
0.12338,1.1909,-2.8419,0.9373
0.12054,1.1918,-2.8426,0.93037
0.1177,1.1927,-2.8433,0.92344
0.11485,1.1936,-2.844,0.91651
0.11201,1.1946,-2.8447,0.90959
0.10916,1.1955,-2.8453,0.90268
0.10632,1.1964,-2.8459,0.89577
0.10347,1.1973,-2.8465,0.88887
0.10063,1.1981,-2.8471,0.88197
0.097778,1.199,-2.8477,0.87508
0.09493,1.1999,-2.8482,0.8682
0.092082,1.2008,-2.8488,0.86132
0.089233,1.2016,-2.8493,0.85445
0.086383,1.2025,-2.8498,0.84758
0.083533,1.2033,-2.8503,0.84072
0.080683,1.2041,-2.8508,0.83387
0.077832,1.205,-2.8512,0.82702
0.07498,1.2058,-2.8516,0.82018
0.072128,1.2066,-2.8521,0.81335
0.069276,1.2074,-2.8525,0.80652
0.066423,1.2082,-2.8528,0.79969
0.06357,1.209,-2.8532,0.79288
0.060717,1.2098,-2.8536,0.78607
0.057863,1.2106,-2.8539,0.77926
0.055009,1.2114,-2.8542,0.77247
0.052155,1.2121,-2.8545,0.76568
0.0493,1.2129,-2.8548,0.75889
0.046445,1.2137,-2.8551,0.75212
0.04359,1.2144,-2.8553,0.74535
0.040735,1.2152,-2.8555,0.73858
0.037879,1.2159,-2.8558,0.73182
0.035023,1.2166,-2.856,0.72507
0.032167,1.2173,-2.8561,0.71833
0.029311,1.2181,-2.8563,0.71159
0.026455,1.2188,-2.8565,0.70486
0.023598,1.2195,-2.8566,0.69814
0.020741,1.2202,-2.8567,0.69142
0.017885,1.2208,-2.8568,0.68471
0.015028,1.2215,-2.8569,0.678
0.012171,1.2222,-2.857,0.67131
0.0093137,1.2229,-2.8571,0.66462
0.0064566,1.2235,-2.8571,0.65793
0.0035995,1.2242,-2.8571,0.65126
0.00074231,1.2248,-2.8571,0.64459
-0.0021148,1.2255,-2.8571,0.63793
-0.004972,1.2261,-2.8571,0.63127
-0.0078291,1.2267,-2.8571,0.62462
-0.010686,1.2274,-2.857,0.61798
-0.013543,1.228,-2.857,0.61135
-0.0164,1.2286,-2.8569,0.60472
-0.019257,1.2292,-2.8568,0.5981
-0.022114,1.2298,-2.8567,0.59149
-0.02497,1.2304,-2.8566,0.58488
-0.027827,1.2309,-2.8564,0.57829
-0.030683,1.2315,-2.8563,0.57169
-0.033539,1.2321,-2.8561,0.56511
-0.036395,1.2327,-2.8559,0.55853
-0.039251,1.2332,-2.8557,0.55196
-0.042107,1.2338,-2.8555,0.5454
-0.044962,1.2343,-2.8552,0.53885
-0.047817,1.2348,-2.855,0.5323
-0.050672,1.2354,-2.8547,0.52576
-0.053527,1.2359,-2.8545,0.51923
-0.056381,1.2364,-2.8542,0.5127
-0.059235,1.2369,-2.8539,0.50619
-0.062089,1.2374,-2.8536,0.49968
-0.064942,1.2379,-2.8532,0.49317
-0.067795,1.2384,-2.8529,0.48668
-0.070648,1.2389,-2.8525,0.48019
-0.0735,1.2394,-2.8521,0.47371
-0.076352,1.2398,-2.8517,0.46724
-0.079204,1.2403,-2.8513,0.46077
-0.082055,1.2408,-2.8509,0.45432
-0.084905,1.2412,-2.8505,0.44787
-0.087756,1.2416,-2.85,0.44143
-0.090605,1.2421,-2.8496,0.43499
-0.093455,1.2425,-2.8491,0.42857
-0.096304,1.2429,-2.8486,0.42215
-0.099152,1.2434,-2.8481,0.41574
-0.102,1.2438,-2.8476,0.40933
-0.10485,1.2442,-2.8471,0.40294
-0.10769,1.2446,-2.8465,0.39655
-0.11054,1.245,-2.8459,0.39017
-0.11339,1.2454,-2.8454,0.3838
-0.11623,1.2457,-2.8448,0.37743
-0.11908,1.2461,-2.8442,0.37107
-0.12192,1.2465,-2.8436,0.36473
-0.12476,1.2468,-2.8429,0.35838
-0.12761,1.2472,-2.8423,0.35205
-0.13045,1.2475,-2.8417,0.34573
-0.13329,1.2479,-2.841,0.33941
-0.13613,1.2482,-2.8403,0.3331
-0.13897,1.2486,-2.8396,0.3268
-0.14181,1.2489,-2.8389,0.3205
-0.14465,1.2492,-2.8382,0.31422
-0.14748,1.2495,-2.8374,0.30794
-0.15032,1.2498,-2.8367,0.30167
-0.15316,1.2501,-2.8359,0.29541
-0.15599,1.2504,-2.8352,0.28916
-0.15883,1.2507,-2.8344,0.28291
-0.16166,1.251,-2.8336,0.27668
-0.1645,1.2512,-2.8328,0.27045
-0.16733,1.2515,-2.8319,0.26422
-0.17016,1.2518,-2.8311,0.25801
-0.17299,1.252,-2.8303,0.25181
-0.17582,1.2523,-2.8294,0.24561
-0.17865,1.2525,-2.8285,0.23942
-0.18148,1.2528,-2.8276,0.23324
-0.1843,1.253,-2.8267,0.22707
-0.18713,1.2532,-2.8258,0.2209
-0.18996,1.2534,-2.8249,0.21475
-0.19278,1.2536,-2.8239,0.2086
-0.1956,1.2538,-2.823,0.20246
-0.19843,1.254,-2.822,0.19633
-0.20125,1.2542,-2.8211,0.19021
-0.20407,1.2544,-2.8201,0.18409
-0.20689,1.2546,-2.8191,0.17798
-0.20971,1.2548,-2.8181,0.17189
-0.21252,1.2549,-2.817,0.1658
-0.21534,1.2551,-2.816,0.15971
-0.21816,1.2553,-2.8149,0.15364
-0.22097,1.2554,-2.8139,0.14758
-0.22378,1.2556,-2.8128,0.14152
-0.2266,1.2557,-2.8117,0.13547
-0.22941,1.2558,-2.8106,0.12943
-0.23222,1.256,-2.8095,0.1234
-0.23503,1.2561,-2.8084,0.11738
-0.23783,1.2562,-2.8073,0.11136
-0.24064,1.2563,-2.8061,0.10535
-0.24345,1.2564,-2.805,0.099355
-0.24625,1.2565,-2.8038,0.093365
-0.24905,1.2566,-2.8026,0.087383
-0.25186,1.2567,-2.8014,0.08141
-0.25466,1.2568,-2.8002,0.075445
-0.25746,1.2568,-2.799,0.069489
-0.26025,1.2569,-2.7978,0.063541
-0.26305,1.257,-2.7966,0.057602
-0.26585,1.257,-2.7953,0.051671
-0.26864,1.2571,-2.7941,0.045748
-0.27144,1.2571,-2.7928,0.039834
-0.27423,1.2571,-2.7915,0.033929
-0.27702,1.2572,-2.7902,0.028032
-0.27981,1.2572,-2.7889,0.022143
-0.2826,1.2572,-2.7876,0.016263
-0.28538,1.2572,-2.7863,0.010391
-0.28817,1.2572,-2.7849,0.0045281
-0.29095,1.2572,-2.7836,-0.0013265
-0.29374,1.2572,-2.7822,-0.0071725
-0.29652,1.2572,-2.7808,-0.01301
-0.2993,1.2572,-2.7795,-0.018839
-0.30208,1.2572,-2.7781,-0.024659
-0.30485,1.2572,-2.7767,-0.030471
-0.30763,1.2571,-2.7753,-0.036275
-0.3104,1.2571,-2.7738,-0.042069
-0.31318,1.257,-2.7724,-0.047856
-0.31595,1.257,-2.771,-0.053633
-0.31872,1.2569,-2.7695,-0.059402
-0.32149,1.2569,-2.768,-0.065163
-0.32426,1.2568,-2.7665,-0.070915
-0.32702,1.2567,-2.7651,-0.076658
-0.32979,1.2566,-2.7636,-0.082393
-0.33255,1.2566,-2.7621,-0.088119
-0.33531,1.2565,-2.7605,-0.093836
-0.33807,1.2564,-2.759,-0.099545
-0.34083,1.2563,-2.7575,-0.10525
-0.34358,1.2562,-2.7559,-0.11094
-0.34634,1.2561,-2.7544,-0.11662
-0.34909,1.2559,-2.7528,-0.12229
-0.35185,1.2558,-2.7512,-0.12796
-0.3546,1.2557,-2.7496,-0.13362
-0.35734,1.2555,-2.748,-0.13927
-0.36009,1.2554,-2.7464,-0.14491
-0.36284,1.2553,-2.7448,-0.15054
-0.36558,1.2551,-2.7431,-0.15616
-0.36832,1.2549,-2.7415,-0.16177
-0.37106,1.2548,-2.7399,-0.16738
-0.3738,1.2546,-2.7382,-0.17297
-0.37654,1.2544,-2.7365,-0.17856
-0.37928,1.2542,-2.7348,-0.18414
-0.38201,1.2541,-2.7331,-0.18971
-0.38474,1.2539,-2.7314,-0.19527
-0.38747,1.2537,-2.7297,-0.20083
-0.3902,1.2535,-2.728,-0.20637
-0.39293,1.2533,-2.7263,-0.21191
-0.39565,1.253,-2.7245,-0.21743
-0.39838,1.2528,-2.7228,-0.22295
-0.4011,1.2526,-2.721,-0.22846
-0.40382,1.2524,-2.7193,-0.23396
